iter	RMSE
7915	0.2392432303
7916	0.239242652
7917	0.2392303662
7918	0.2392296417
7919	0.2392209389
7920	0.2392189399
7921	0.2392102931
7922	0.23920311
7923	0.2392010319
7924	0.2392005139
7925	0.239184427
7926	0.2391840549
7927	0.2391777125
7928	0.2391772876
7929	0.2391752243
7930	0.2391668042
7931	0.2391537229
7932	0.2391517288
7933	0.2391454174
7934	0.2391351884
7935	0.2391345251
7936	0.2391333942
7937	0.2391220172
7938	0.2391127022
7939	0.2391042014
7940	0.2390929448
7941	0.2390914726
7942	0.2390830487
7943	0.2390678809
7944	0.2390623976
7945	0.2390619313
7946	0.2390583632
7947	0.2390494013
7948	0.2390359326
7949	0.2390339418
7950	0.2390247577
7951	0.2390087214
7952	0.2390003743
7953	0.2389763
7954	0.2389628335
7955	0.2389539502
7956	0.2389499429
7957	0.2389403831
7958	0.2389343563
7959	0.2389339838
7960	0.2389299958
7961	0.2389150358
7962	0.2389093375
7963	0.2389078699
7964	0.2389024265
7965	0.2388878912
7966	0.2388810554
7967	0.238879593
7968	0.2388752822
7969	0.2388704386
7970	0.2388621243
7971	0.2388610023
7972	0.238852752
7973	0.2388468669
7974	0.2388457462
7975	0.2388401632
7976	0.2388356767
7977	0.2388281291
7978	0.2388267877
7979	0.2388197843
7980	0.2388109796
7981	0.2388085225
7982	0.2387961064
7983	0.2387957343
7984	0.2387865034
7985	0.238778237
7986	0.2387746891
7987	0.2387742656
7988	0.2387738609
7989	0.2387735005
7990	0.2387535201
7991	0.2387419678
7992	0.2387284649
7993	0.2387249332
7994	0.2387190581
7995	0.2387055388
7996	0.2387051834
7997	0.2386876493
7998	0.2386851198
7999	0.2386831415
8000	0.238680184
8001	0.2386633869
8002	0.2386515514
8003	0.2386473247
8004	0.2386419947
8005	0.2386360096
8006	0.2386197059
8007	0.2385994634
8008	0.2385912984
8009	0.2385871077
8010	0.2385831844
8011	0.23856528
8012	0.2385494605
8013	0.2385280333
8014	0.2385254989
8015	0.2385219763
8016	0.2385138567
8017	0.2385067639
8018	0.2385000355
8019	0.2384935476
8020	0.2384906591
8021	0.2384774232
8022	0.2384768939
8023	0.2384765397
8024	0.2384738636
8025	0.2384508375
8026	0.2384371534
8027	0.2384282742
8028	0.2384118882
8029	0.238403682
8030	0.2384029224
8031	0.2383947837
8032	0.2383921784
8033	0.23838363
8034	0.2383825238
8035	0.2383822621
8036	0.2383768964
8037	0.238370574
8038	0.238364307
8039	0.2383614472
8040	0.2383587696
8041	0.2383467416
8042	0.238344774
8043	0.2383419398
8044	0.2383415647
8045	0.2383371361
8046	0.2383309629
8047	0.238324067
8048	0.2383154951
8049	0.2383136909
8050	0.2383054342
8051	0.2382968496
8052	0.2382939225
8053	0.2382888938
8054	0.2382732242
8055	0.2382697147
8056	0.2382617586
8057	0.2382608526
8058	0.2382581092
8059	0.2382561531
8060	0.238255732
8061	0.238245254
8062	0.2382279629
8063	0.2382200099
8064	0.2382170239
8065	0.2382013366
8066	0.2381831006
8067	0.2381681467
8068	0.2381596785
8069	0.2381568606
8070	0.2381367078
8071	0.2381282681
8072	0.2381204708
8073	0.2381116938
8074	0.238100824
8075	0.238096029
8076	0.2380805173
8077	0.2380778789
8078	0.2380709266
8079	0.2380542356
8080	0.2380394914
8081	0.2380301634
8082	0.2380273565
8083	0.2380245739
8084	0.2380122969
8085	0.2380061617
8086	0.2380052312
8087	0.2379954952
8088	0.23799502
8089	0.2379746994
8090	0.237973383
8091	0.2379610661
8092	0.2379603126
8093	0.2379469583
8094	0.2379316349
8095	0.2379245731
8096	0.2379185059
8097	0.2379144949
8098	0.2378977705
8099	0.2378845773
8100	0.2378631072
8101	0.2378435933
8102	0.2378374272
8103	0.2378318753
8104	0.2378199936
8105	0.237807645
8106	0.2378001289
8107	0.237788461
8108	0.2377840261
8109	0.2377780135
8110	0.2377723668
8111	0.2377517021
8112	0.2377493494
8113	0.237740713
8114	0.2377336922
8115	0.2377297994
8116	0.2377104839
8117	0.2377007009
8118	0.2376952532
8119	0.2376724938
8120	0.2376644277
8121	0.2376552848
8122	0.2376493361
8123	0.2376439119
8124	0.2376305755
8125	0.23762959
8126	0.2376226568
8127	0.2376198632
8128	0.237609485
8129	0.2376014595
8130	0.2375966876
8131	0.2375774722
8132	0.2375691369
8133	0.2375634255
8134	0.2375599553
8135	0.2375428518
8136	0.2375281038
8137	0.2375239308
8138	0.237512239
8139	0.2375043903
8140	0.2374931462
8141	0.2374764816
8142	0.2374593239
8143	0.2374516858
8144	0.2374497813
8145	0.2374264458
8146	0.2374206269
8147	0.2374192922
8148	0.2374134526
8149	0.2374032041
8150	0.237402411
8151	0.2373995024
8152	0.237391695
8153	0.2373798463
8154	0.2373679126
8155	0.237363797
8156	0.2373504397
8157	0.237338237
8158	0.2373217098
8159	0.2373120209
8160	0.2373047506
8161	0.2372958948
8162	0.2372934128
8163	0.2372913085
8164	0.2372744077
8165	0.2372665213
8166	0.2372637366
8167	0.2372622904
8168	0.2372428806
8169	0.2372413687
8170	0.237239572
8171	0.2372335115
8172	0.2372217794
8173	0.2372156146
8174	0.2372117526
8175	0.2371915629
8176	0.2371837286
8177	0.2371742329
8178	0.2371738615
8179	0.2371717767
8180	0.2371616513
8181	0.2371602076
8182	0.2371547931
8183	0.2371539544
8184	0.2371510587
8185	0.2371484339
8186	0.2371334669
8187	0.2371244988
8188	0.2371033007
8189	0.2370998462
8190	0.237094055
8191	0.2370810244
8192	0.2370654991
8193	0.2370597328
8194	0.237051524
8195	0.2370474514
8196	0.2370445759
8197	0.2370324222
8198	0.2370309819
8199	0.237017989
8200	0.2369982668
8201	0.2369872627
8202	0.2369859759
8203	0.2369842493
8204	0.2369817333
8205	0.2369721337
8206	0.2369696715
8207	0.2369581341
8208	0.2369555286
8209	0.2369550438
8210	0.2369472707
8211	0.2369444123
8212	0.2369353044
8213	0.2369250852
8214	0.2369108443
8215	0.2369080859
8216	0.2368857813
8217	0.2368764551
8218	0.2368747328
8219	0.236861927
8220	0.2368524664
8221	0.2368511788
8222	0.2368488855
8223	0.236847398
8224	0.2368445488
8225	0.2368345914
8226	0.2368176349
8227	0.2368151433
8228	0.2368138015
8229	0.2368130596
8230	0.2368059072
8231	0.2367956801
8232	0.2367876747
8233	0.2367691221
8234	0.2367582891
8235	0.2367385469
8236	0.2367378071
8237	0.2367329114
8238	0.2367320063
8239	0.2367282655
8240	0.2367221988
8241	0.236719573
8242	0.2367096002
8243	0.2366997368
8244	0.236691659
8245	0.2366779386
8246	0.2366752166
8247	0.2366635797
8248	0.2366529912
8249	0.2366504006
8250	0.2366304503
8251	0.2366168988
8252	0.2366132053
8253	0.2365982172
8254	0.2365827665
8255	0.236580083
8256	0.2365780653
8257	0.2365746072
8258	0.236565835
8259	0.2365536655
8260	0.2365469175
8261	0.2365371826
8262	0.2365188455
8263	0.2364971416
8264	0.2364892617
8265	0.2364865449
8266	0.2364763453
8267	0.2364736318
8268	0.2364722044
8269	0.2364714733
8270	0.2364631117
8271	0.2364403624
8272	0.2364323977
8273	0.2364225738
8274	0.236419104
8275	0.2364095204
8276	0.2363942704
8277	0.2363927993
8278	0.2363902077
8279	0.2363896023
8280	0.2363790042
8281	0.2363783222
8282	0.2363656592
8283	0.2363552172
8284	0.2363463895
8285	0.2363425536
8286	0.2363358373
8287	0.2363289196
8288	0.2363097338
8289	0.2363049224
8290	0.2362962896
8291	0.2362952255
8292	0.2362875666
8293	0.236284856
8294	0.2362836606
8295	0.2362706566
8296	0.2362644963
8297	0.2362494445
8298	0.2362419301
8299	0.2362353532
8300	0.2362191618
8301	0.2362161505
8302	0.2362056659
8303	0.2362029731
8304	0.2362026193
8305	0.2361999398
8306	0.2361989825
8307	0.2361942431
8308	0.2361907247
8309	0.2361756028
8310	0.2361641497
8311	0.2361467745
8312	0.2361458166
8313	0.2361411388
8314	0.2361394977
8315	0.2361199375
8316	0.236112496
8317	0.2361076584
8318	0.2360960406
8319	0.2360888098
8320	0.2360707158
8321	0.2360651641
8322	0.2360446071
8323	0.2360441944
8324	0.2360287988
8325	0.2360136056
8326	0.2360060679
8327	0.2359935656
8328	0.2359888738
8329	0.2359796156
8330	0.235956524
8331	0.2359556363
8332	0.2359551469
8333	0.2359463529
8334	0.2359437011
8335	0.2359410609
8336	0.2359396322
8337	0.2359338979
8338	0.2359334595
8339	0.235930883
8340	0.2359282541
8341	0.2359133756
8342	0.2359122724
8343	0.2359092444
8344	0.2359038459
8345	0.2359004314
8346	0.2358990223
8347	0.2358889832
8348	0.2358829158
8349	0.2358693578
8350	0.2358542878
8351	0.2358514689
8352	0.2358505753
8353	0.2358375366
8354	0.2358298658
8355	0.2358221919
8356	0.2358195571
8357	0.2358133038
8358	0.2358094298
8359	0.2358028145
8360	0.2358001095
8361	0.2357930929
8362	0.2357815826
8363	0.2357789599
8364	0.235771561
8365	0.23576828
8366	0.2357605254
8367	0.2357521564
8368	0.2357507514
8369	0.2357436834
8370	0.2357390657
8371	0.2357370186
8372	0.2357273971
8373	0.2357160967
8374	0.235713325
8375	0.2356938173
8376	0.2356826599
8377	0.2356676984
8378	0.2356581961
8379	0.2356555848
8380	0.235655151
8381	0.235653728
8382	0.2356528515
8383	0.2356439908
8384	0.235640586
8385	0.2356359581
8386	0.2356231375
8387	0.2356185341
8388	0.2356083817
8389	0.2356056955
8390	0.2355973138
8391	0.2355822615
8392	0.235574512
8393	0.2355621245
8394	0.2355469849
8395	0.2355314188
8396	0.235521369
8397	0.2355099692
8398	0.2355030136
8399	0.2355004601
8400	0.2354980257
8401	0.2354846576
8402	0.2354820499
8403	0.2354811594
8404	0.2354784864
8405	0.2354708431
8406	0.2354541542
8407	0.2354442038
8408	0.2354385678
8409	0.2354359719
8410	0.235425112
8411	0.2354223149
8412	0.2354147764
8413	0.2354122443
8414	0.2354012214
8415	0.2353958942
8416	0.2353842022
8417	0.2353734494
8418	0.2353678756
8419	0.2353592501
8420	0.2353436945
8421	0.2353410333
8422	0.2353292042
8423	0.2353258176
8424	0.2353239951
8425	0.2353175822
8426	0.2353124549
8427	0.2353115843
8428	0.2352990461
8429	0.235291822
8430	0.2352913837
8431	0.2352808898
8432	0.2352655083
8433	0.2352620445
8434	0.235259611
8435	0.2352432842
8436	0.2352393676
8437	0.2352265122
8438	0.235211606
8439	0.2352062273
8440	0.2351984513
8441	0.2351907529
8442	0.235189077
8443	0.2351859914
8444	0.2351827359
8445	0.2351695792
8446	0.235154649
8447	0.2351507182
8448	0.2351309081
8449	0.235118007
8450	0.2351103654
8451	0.2351034264
8452	0.2350979343
8453	0.2350896764
8454	0.2350889337
8455	0.2350719238
8456	0.2350617703
8457	0.2350536268
8458	0.2350415794
8459	0.2350339163
8460	0.2350288323
8461	0.2350141061
8462	0.2349967504
8463	0.2349885085
8464	0.2349809877
8465	0.2349728104
8466	0.234965537
8467	0.2349596225
8468	0.2349416792
8469	0.2349354364
8470	0.2349334811
8471	0.2349326195
8472	0.2349099794
8473	0.2348994867
8474	0.2348885197
8475	0.2348774317
8476	0.2348700046
8477	0.2348686495
8478	0.2348589404
8479	0.2348540188
8480	0.2348536015
8481	0.2348442044
8482	0.2348266628
8483	0.2348262812
8484	0.2348230424
8485	0.2348209183
8486	0.2348073039
8487	0.2347930363
8488	0.2347904384
8489	0.2347758563
8490	0.2347724995
8491	0.2347617874
8492	0.2347578759
8493	0.2347502329
8494	0.2347377173
8495	0.2347303507
8496	0.2347271189
8497	0.2347222323
8498	0.2347198255
8499	0.2347117891
8500	0.2347058867
8501	0.2347000966
8502	0.2346988546
8503	0.2346815699
8504	0.2346739929
8505	0.2346663828
8506	0.2346551378
8507	0.2346420271
8508	0.234640655
8509	0.2346382418
8510	0.2346337195
8511	0.2346253918
8512	0.2346153784
8513	0.2346143082
8514	0.2345974002
8515	0.2345894171
8516	0.23458555
8517	0.2345775007
8518	0.2345730834
8519	0.2345613085
8520	0.2345539791
8521	0.2345394446
8522	0.2345324555
8523	0.2345320453
8524	0.234524557
8525	0.2345220134
8526	0.2345209466
8527	0.2345151491
8528	0.2345134246
8529	0.2345022239
8530	0.2344852096
8531	0.2344783992
8532	0.234475988
8533	0.2344736556
8534	0.2344639789
8535	0.2344535325
8536	0.2344500851
8537	0.2344432367
8538	0.234440472
8539	0.2344243892
8540	0.2344124917
8541	0.2344049588
8542	0.2343971162
8543	0.2343914544
8544	0.2343834304
8545	0.2343808463
8546	0.2343801905
8547	0.2343626605
8548	0.2343533477
8549	0.2343475557
8550	0.2343384029
8551	0.2343240466
8552	0.2343159497
8553	0.2343152707
8554	0.2343098838
8555	0.2343032184
8556	0.2342998804
8557	0.2342878538
8558	0.2342749537
8559	0.2342470755
8560	0.2342425896
8561	0.2342399854
8562	0.2342382698
8563	0.2342203927
8564	0.2342133221
8565	0.2342082546
8566	0.2341891081
8567	0.2341827039
8568	0.2341773949
8569	0.234163175
8570	0.2341548882
8571	0.234133285
8572	0.2341225698
8573	0.2341199602
8574	0.2341138486
8575	0.234113365
8576	0.2341058288
8577	0.2341054605
8578	0.2340904903
8579	0.2340699332
8580	0.2340645811
8581	0.2340552374
8582	0.2340403195
8583	0.2340350099
8584	0.2340238308
8585	0.2340210935
8586	0.2340111862
8587	0.2340021425
8588	0.2339976812
8589	0.2339929085
8590	0.2339891713
8591	0.2339818441
8592	0.2339780185
8593	0.2339767822
8594	0.2339686081
8595	0.2339618146
8596	0.2339455374
8597	0.2339355562
8598	0.2339241941
8599	0.2339186259
8600	0.2339158892
8601	0.2339008188
8602	0.2338951135
8603	0.2338902158
8604	0.2338844258
8605	0.2338818995
8606	0.2338767122
8607	0.2338703901
8608	0.2338575783
8609	0.233850173
8610	0.2338397721
8611	0.2338235687
8612	0.2338099393
8613	0.2338025906
8614	0.2337945007
8615	0.2337936458
8616	0.2337896645
8617	0.2337826624
8618	0.2337754973
8619	0.2337748128
8620	0.2337658767
8621	0.2337620655
8622	0.2337551096
8623	0.2337490516
8624	0.2337260293
8625	0.2337252617
8626	0.2337214745
8627	0.2337156077
8628	0.2337139657
8629	0.2337023512
8630	0.2336885531
8631	0.2336818204
8632	0.2336805893
8633	0.2336705953
8634	0.233664347
8635	0.2336616129
8636	0.2336525224
8637	0.2336454577
8638	0.2336239489
8639	0.2336145159
8640	0.2336067294
8641	0.2336054977
8642	0.233604122
8643	0.2336037536
8644	0.2335970664
8645	0.2335798329
8646	0.2335733883
8647	0.2335557932
8648	0.2335514147
8649	0.2335386752
8650	0.2335247295
8651	0.2335096147
8652	0.2334912915
8653	0.2334843808
8654	0.2334717479
8655	0.2334678029
8656	0.233466139
8657	0.2334591717
8658	0.2334517692
8659	0.2334512072
8660	0.2334457244
8661	0.2334397275
8662	0.2334364499
8663	0.2334186368
8664	0.2334127146
8665	0.2334106854
8666	0.2334009344
8667	0.2333894621
8668	0.2333840161
8669	0.2333808645
8670	0.2333753264
8671	0.2333713495
8672	0.2333687955
8673	0.2333549821
8674	0.23335026
8675	0.2333341509
8676	0.2333260716
8677	0.2333080724
8678	0.233302431
8679	0.2333006629
8680	0.2332979436
8681	0.2332787672
8682	0.2332775487
8683	0.2332696558
8684	0.2332599535
8685	0.2332520872
8686	0.2332448364
8687	0.2332421229
8688	0.2332380152
8689	0.2332366783
8690	0.2332209514
8691	0.2332201873
8692	0.2332154531
8693	0.2331971073
8694	0.2331932028
8695	0.2331879587
8696	0.2331823924
8697	0.2331779896
8698	0.2331752888
8699	0.2331742838
8700	0.2331704143
8701	0.2331626711
8702	0.2331590848
8703	0.2331489247
8704	0.2331411402
8705	0.2331402527
8706	0.2331330518
8707	0.2331317385
8708	0.2331157799
8709	0.2330935226
8710	0.2330883668
8711	0.2330816649
8712	0.2330607375
8713	0.2330583749
8714	0.2330547429
8715	0.233047556
8716	0.2330407936
8717	0.2330376812
8718	0.2330308392
8719	0.2330165017
8720	0.2330138095
8721	0.2330048381
8722	0.2329969363
8723	0.2329812844
8724	0.2329706043
8725	0.232969233
8726	0.2329525484
8727	0.2329433019
8728	0.2329306528
8729	0.2329184726
8730	0.2329147465
8731	0.232895905
8732	0.2328942199
8733	0.2328888583
8734	0.2328666273
8735	0.2328583304
8736	0.2328338171
8737	0.2328201598
8738	0.2328175742
8739	0.2328164313
8740	0.2328006025
8741	0.2327979717
8742	0.2327893253
8743	0.2327808795
8744	0.2327660927
8745	0.2327578452
8746	0.2327520967
8747	0.2327383986
8748	0.2327370733
8749	0.2327254554
8750	0.232718612
8751	0.2327158359
8752	0.2327106596
8753	0.2326937681
8754	0.2326933459
8755	0.2326915218
8756	0.2326844263
8757	0.2326760802
8758	0.2326646168
8759	0.2326522298
8760	0.2326448161
8761	0.232642495
8762	0.2326407988
8763	0.2326370481
8764	0.2326181058
8765	0.2326072163
8766	0.2326033041
8767	0.2326001157
8768	0.2325863032
8769	0.2325755216
8770	0.2325729761
8771	0.2325721729
8772	0.2325558718
8773	0.2325552852
8774	0.2325497954
8775	0.2325446674
8776	0.2325363277
8777	0.2325289797
8778	0.2325282381
8779	0.2325257527
8780	0.2325199459
8781	0.2325175982
8782	0.2325140091
8783	0.2324938566
8784	0.2324857194
8785	0.2324813644
8786	0.232467845
8787	0.2324662277
8788	0.2324588573
8789	0.2324532952
8790	0.2324468694
8791	0.2324455498
8792	0.2324364848
8793	0.2324358618
8794	0.232420526
8795	0.2324192112
8796	0.232408337
8797	0.2324069776
8798	0.232389271
8799	0.2323745719
8800	0.2323664932
8801	0.2323647806
8802	0.2323604412
8803	0.2323537085
8804	0.2323437587
8805	0.2323333679
8806	0.232312847
8807	0.2323013395
8808	0.2322936713
8809	0.2322825871
8810	0.2322775118
8811	0.2322742967
8812	0.2322635765
8813	0.232262557
8814	0.2322497159
8815	0.2322431292
8816	0.2322352793
8817	0.2322285863
8818	0.2322188094
8819	0.2322030771
8820	0.2321993023
8821	0.2321899008
8822	0.2321842143
8823	0.2321788814
8824	0.2321637272
8825	0.2321584075
8826	0.2321504899
8827	0.2321359428
8828	0.2321090667
8829	0.2321066489
8830	0.2320871401
8831	0.2320822464
8832	0.2320806382
8833	0.2320748979
8834	0.2320676321
8835	0.2320598696
8836	0.2320535841
8837	0.2320510673
8838	0.2320430685
8839	0.2320356304
8840	0.2320191612
8841	0.2319989889
8842	0.231998034
8843	0.231990469
8844	0.2319880463
8845	0.2319781689
8846	0.2319764369
8847	0.2319703711
8848	0.2319670617
8849	0.2319579111
8850	0.2319505899
8851	0.2319360016
8852	0.2319225924
8853	0.2319188087
8854	0.2319123564
8855	0.2319009412
8856	0.2318866172
8857	0.2318793879
8858	0.2318661403
8859	0.2318475592
8860	0.2318382836
8861	0.2318331664
8862	0.2318281712
8863	0.2318107578
8864	0.2318053375
8865	0.2317998221
8866	0.2317831111
8867	0.2317749476
8868	0.2317699519
8869	0.231766667
8870	0.2317596998
8871	0.2317490476
8872	0.231743978
8873	0.2317388879
8874	0.2317253013
8875	0.2317135709
8876	0.2317025033
8877	0.2316943953
8878	0.2316930502
8879	0.2316848774
8880	0.2316782727
8881	0.2316774354
8882	0.2316675726
8883	0.2316566413
8884	0.2316432258
8885	0.2316361304
8886	0.2316317519
8887	0.2316254113
8888	0.2316114173
8889	0.2316098284
8890	0.2315931965
8891	0.2315773616
8892	0.2315650775
8893	0.2315570889
8894	0.2315457496
8895	0.2315419108
8896	0.2315405716
8897	0.2315392333
8898	0.2315312191
8899	0.2315269441
8900	0.2315225889
8901	0.23151985
8902	0.2315076946
8903	0.2315039544
8904	0.2315029478
8905	0.2315013565
8906	0.2314977288
8907	0.2314804714
8908	0.2314785305
8909	0.2314719577
8910	0.2314493712
8911	0.2314474353
8912	0.2314385907
8913	0.2314301998
8914	0.2314269248
8915	0.2314099905
8916	0.2314019283
8917	0.2313976814
8918	0.2313952272
8919	0.2313879392
8920	0.2313847796
8921	0.2313718864
8922	0.231366778
8923	0.2313535699
8924	0.2313447824
8925	0.2313418624
8926	0.2313330557
8927	0.2313318743
8928	0.2313153051
8929	0.2313136781
8930	0.231305755
8931	0.2313041808
8932	0.2313028988
8933	0.2313009751
8934	0.2312963658
8935	0.2312898354
8936	0.2312716455
8937	0.2312677342
8938	0.2312638214
8939	0.2312599453
8940	0.2312563029
8941	0.2312468304
8942	0.2312455025
8943	0.2312446674
8944	0.2312314255
8945	0.23122633
8946	0.2312244227
8947	0.2312186928
8948	0.2312183268
8949	0.2312109665
8950	0.2312072441
8951	0.2311993952
8952	0.2311974888
8953	0.2311879946
8954	0.231174917
8955	0.2311730121
8956	0.2311687887
8957	0.231148977
8958	0.231135442
8959	0.2311321798
8960	0.2311196796
8961	0.2311138862
8962	0.2311030158
8963	0.2310900741
8964	0.2310788432
8965	0.2310682376
8966	0.2310570205
8967	0.2310492205
8968	0.2310468249
8969	0.2310380969
8970	0.2310319088
8971	0.2310268457
8972	0.2310259662
8973	0.231018852
8974	0.2310145763
8975	0.2310068443
8976	0.231005516
8977	0.2309990172
8978	0.2309809955
8979	0.2309591504
8980	0.2309511288
8981	0.2309486097
8982	0.2309346919
8983	0.2309267834
8984	0.2309212903
8985	0.2309193053
8986	0.2309161569
8987	0.2309152806
8988	0.2309137173
8989	0.2308948594
8990	0.230894069
8991	0.2308914401
8992	0.2308827415
8993	0.2308748913
8994	0.2308626122
8995	0.2308562766
8996	0.2308490716
8997	0.230841397
8998	0.2308339066
8999	0.2308275789
9000	0.2308236471
9001	0.2308136033
9002	0.2308081671
9003	0.2308064619
9004	0.2307890351
9005	0.230772043
9006	0.2307638545
9007	0.2307519341
9008	0.2307512186
9009	0.2307405652
9010	0.2307224649
9011	0.2307199276
9012	0.2307169316
9013	0.2307057762
9014	0.2307032901
9015	0.2306911915
9016	0.2306864137
9017	0.2306801636
9018	0.2306693399
9019	0.2306622546
9020	0.2306557375
9021	0.2306532487
9022	0.2306406504
9023	0.2306383427
9024	0.2306332594
9025	0.2306278591
9026	0.2306227791
9027	0.2306177406
9028	0.2306034799
9029	0.230598128
9030	0.2305858962
9031	0.2305728831
9032	0.2305646883
9033	0.2305560317
9034	0.2305491574
9035	0.2305420275
9036	0.2305291365
9037	0.2305269344
9038	0.2305234219
9039	0.2305129677
9040	0.2304963959
9041	0.230488531
9042	0.2304834817
9043	0.2304696191
9044	0.2304682738
9045	0.2304669978
9046	0.2304661536
9047	0.2304610935
9048	0.2304584006
9049	0.2304561076
9050	0.2304483471
9051	0.2304325981
9052	0.2304250312
9053	0.2304237201
9054	0.2304140131
9055	0.2304012536
9056	0.2303986156
9057	0.2303977748
9058	0.2303940832
9059	0.2303866138
9060	0.2303854224
9061	0.2303826795
9062	0.2303793721
9063	0.2303767421
9064	0.2303554963
9065	0.2303516491
9066	0.2303466321
9067	0.2303282147
9068	0.2303272183
9069	0.2303222365
9070	0.230312981
9071	0.2303034446
9072	0.2302953698
9073	0.2302921378
9074	0.2302782154
9075	0.2302702031
9076	0.230265177
9077	0.2302584438
9078	0.2302534585
9079	0.2302464422
9080	0.2302446912
9081	0.2302304395
9082	0.2302294329
9083	0.2302233146
9084	0.2302194142
9085	0.2302165747
9086	0.2302096261
9087	0.2302059814
9088	0.230188319
9089	0.2301857974
9090	0.2301811415
9091	0.2301658817
9092	0.23015766
9093	0.2301502234
9094	0.2301492206
9095	0.2301466025
9096	0.2301384746
9097	0.2301216573
9098	0.2301200029
9099	0.2301062396
9100	0.2301012802
9101	0.2300963076
9102	0.2300951435
9103	0.230076262
9104	0.2300727847
9105	0.2300656392
9106	0.2300515463
9107	0.2300424065
9108	0.2300353333
9109	0.2300277674
9110	0.2300202507
9111	0.2300192515
9112	0.2300157895
9113	0.2300141772
9114	0.2300025152
9115	0.2299998339
9116	0.2299914908
9117	0.2299836264
9118	0.2299773967
9119	0.229962779
9120	0.2299486647
9121	0.2299417779
9122	0.229930801
9123	0.2298994917
9124	0.229894578
9125	0.2298817652
9126	0.2298786784
9127	0.2298732745
9128	0.2298654882
9129	0.2298635393
9130	0.2298468701
9131	0.2298331795
9132	0.2298199012
9133	0.2298047478
9134	0.2297992379
9135	0.2297917454
9136	0.2297892726
9137	0.2297824621
9138	0.2297714004
9139	0.2297665208
9140	0.2297601403
9141	0.2297575123
9142	0.229739132
9143	0.2297360778
9144	0.2297307458
9145	0.2297245016
9146	0.2297220447
9147	0.2296993653
9148	0.2296874902
9149	0.2296857032
9150	0.2296739238
9151	0.2296700511
9152	0.2296664261
9153	0.2296481572
9154	0.229633259
9155	0.2296294162
9156	0.229626218
9157	0.2296228357
9158	0.2296123495
9159	0.2295953284
9160	0.2295898583
9161	0.2295817051
9162	0.2295669926
9163	0.2295617025
9164	0.2295545846
9165	0.2295453514
9166	0.2295407513
9167	0.2295369368
9168	0.2295295128
9169	0.229526614
9170	0.229519784
9171	0.2295105798
9172	0.2294913893
9173	0.229481753
9174	0.2294787232
9175	0.2294739035
9176	0.2294575191
9177	0.2294419441
9178	0.2294312241
9179	0.229428205
9180	0.2294206331
9181	0.2294157245
9182	0.2294012518
9183	0.2293978034
9184	0.2293943671
9185	0.2293830929
9186	0.2293799116
9187	0.229378966
9188	0.229358968
9189	0.2293541104
9190	0.2293353478
9191	0.2293201659
9192	0.2293179386
9193	0.2293055705
9194	0.229299003
9195	0.2292916037
9196	0.2292838327
9197	0.2292724001
9198	0.2292526147
9199	0.2292381059
9200	0.2292227531
9201	0.2292141389
9202	0.2292060982
9203	0.2291994207
9204	0.2291873422
9205	0.2291835834
9206	0.22917593
9207	0.2291713795
9208	0.2291588316
9209	0.2291565226
9210	0.2291376647
9211	0.2291354258
9212	0.2291277251
9213	0.2291140595
9214	0.2291011194
9215	0.2290952978
9216	0.2290928402
9217	0.2290751973
9218	0.2290743493
9219	0.2290602373
9220	0.2290553806
9221	0.2290500656
9222	0.2290414932
9223	0.2290357195
9224	0.2290304632
9225	0.2290248563
9226	0.2290232149
9227	0.2290215115
9228	0.2290141678
9229	0.2290087542
9230	0.2290025968
9231	0.2290013012
9232	0.228999763
9233	0.2289862158
9234	0.2289849349
9235	0.2289833247
9236	0.2289807294
9237	0.228967748
9238	0.2289639476
9239	0.22895641
9240	0.2289548767
9241	0.2289485462
9242	0.228945029
9243	0.2289284886
9244	0.2289260549
9245	0.2289129275
9246	0.2288968424
9247	0.2288893989
9248	0.2288736073
9249	0.2288716864
9250	0.2288680908
9251	0.2288662556
9252	0.2288643917
9253	0.2288538544
9254	0.228833144
9255	0.2288305769
9256	0.2288259459
9257	0.2288233506
9258	0.2288162018
9259	0.2288151489
9260	0.228811736
9261	0.228809538
9262	0.228805753
9263	0.228799658
9264	0.2287870749
9265	0.2287859461
9266	0.2287811999
9267	0.2287759709
9268	0.2287672787
9269	0.2287421343
9270	0.2287384243
9271	0.2287316988
9272	0.2287298771
9273	0.2287195553
9274	0.2287024243
9275	0.2286951188
9276	0.2286878281
9277	0.2286826097
9278	0.2286708629
9279	0.2286683051
9280	0.2286556864
9281	0.2286539298
9282	0.228642352
9283	0.228634899
9284	0.228621987
9285	0.2286118287
9286	0.2286022699
9287	0.2285985837
9288	0.2285940526
9289	0.2285828675
9290	0.2285763627
9291	0.2285704456
9292	0.2285659269
9293	0.2285521484
9294	0.2285502552
9295	0.2285439035
9296	0.2285390191
9297	0.2285349366
9298	0.228520673
9299	0.2285138183
9300	0.2285001594
9301	0.2284992306
9302	0.2284892585
9303	0.2284744882
9304	0.2284704157
9305	0.2284655933
9306	0.2284560298
9307	0.2284378437
9308	0.2284330589
9309	0.2284193976
9310	0.2284017233
9311	0.2283991689
9312	0.2283873463
9313	0.2283866907
9314	0.2283818014
9315	0.2283721838
9316	0.2283690371
9317	0.2283613891
9318	0.2283595031
9319	0.2283539063
9320	0.2283469121
9321	0.2283431479
9322	0.2283359394
9323	0.2283242744
9324	0.2283218559
9325	0.2283183186
9326	0.2283165801
